Cycle,Duty cycle,Current density
0.61875,0.48,-19.22361
0.62125,0.48,-19.10298
0.625,0.48,-18.97491
0.6275,0.48,-18.83943
0.63125,0.48,-18.69662
0.63375,0.48,-18.54652
0.6375,0.48,-18.3892
0.64,0.48,-18.22472
0.64375,0.48,-18.05316
0.64625,0.48,-17.87458
0.65,0.48,-17.68906
0.6525,0.48,-17.49667
0.65625,0.48,-17.29749
0.65875,0.48,-17.09161
0.6625,0.48,-16.8791
0.665,0.48,-16.66005
0.66875,0.48,-16.43456
0.67125,0.48,-16.20272
0.675,0.48,-15.96462
0.6775,0.48,-15.72035
0.68125,0.48,-15.47001
0.68375,0.48,-15.21372
0.6875,0.48,-14.95156
0.69,0.48,-14.68366
0.69375,0.48,-14.41011
0.69625,0.48,-14.13103
0.7,0.48,-13.84653
0.7025,0.48,-13.55674
0.70625,0.48,-13.26176
0.70875,0.48,-12.96171
0.7125,0.48,-12.65672
0.715,0.48,-12.34691
0.71875,0.48,-12.03241
0.72125,0.48,-11.71334
0.725,0.48,-11.38983
0.7275,0.48,-11.06202
0.73125,0.48,-10.73002
0.73375,0.48,-10.39399
0.7375,0.48,-10.05405
0.74,0.48,-9.71034
0.74375,0.48,-9.363
0.74625,0.48,-9.01216
0.75,0.48,-8.65797
0.7525,0.48,-8.30057
0.75625,0.48,-7.94009
0.75875,0.48,-7.57668
0.7625,0.48,-7.21049
0.765,0.48,-6.84165
0.76875,0.48,-6.47032
0.77125,0.48,-6.09663
0.775,0.48,-5.72073
0.7775,0.48,-5.34277
0.78125,0.48,-4.96289
0.78375,0.48,-4.58123
0.7875,0.48,-4.19795
0.79,0.48,-3.81319
0.79375,0.48,-3.42709
0.79625,0.48,-3.03979
0.8,0.48,-2.65145
0.8025,0.48,-2.2622
0.80625,0.48,-1.87219
0.80875,0.48,-1.48155
0.8125,0.48,-1.09044
0.815,0.48,-0.69899
0.81875,0.48,-0.30733
0.82125,0.48,0.08439
0.825,0.48,0.47603
0.8275,0.48,0.86747
0.83125,0.48,1.25855
0.83375,0.48,1.64916
0.8375,0.48,2.03915
0.84,0.48,2.4284
0.84375,0.48,2.81676
0.84625,0.48,3.2041
0.85,0.48,3.59029
0.8525,0.48,3.97519
0.85625,0.48,4.35867
0.85875,0.48,4.74059
0.8625,0.48,5.12081
0.865,0.48,5.49919
0.86875,0.48,5.87559
0.87125,0.48,6.24987
0.875,0.48,6.62188
0.8775,0.48,6.99147
0.88125,0.48,7.35851
0.88375,0.48,7.72285
0.8875,0.48,8.08434
0.89,0.48,8.44283
0.89375,0.48,8.79818
0.89625,0.48,9.15024
0.9,0.48,9.49887
0.9025,0.48,9.84392
0.90625,0.48,10.18525
0.90875,0.48,10.52273
0.9125,0.48,10.85622
0.915,0.48,11.18557
0.91875,0.48,11.51066
0.92125,0.48,11.83136
0.925,0.48,12.14753
0.9275,0.48,12.45906
0.93125,0.48,12.76581
0.93375,0.48,13.06767
0.9375,0.48,13.36452
0.94,0.48,13.65624
0.94375,0.48,13.94273
0.94625,0.48,14.22388
0.95,0.48,14.49957
0.9525,0.48,14.76972
0.95625,0.48,15.0342
0.95875,0.48,15.29294
0.9625,0.48,15.54582
0.965,0.48,15.79276
0.96875,0.48,16.03366
0.97125,0.48,16.26843
0.975,0.48,16.49699
0.9775,0.48,16.71924
0.98125,0.48,16.9351
0.98375,0.48,17.1445
0.9875,0.48,17.34734
0.99,0.48,17.54355
0.99375,0.48,17.73305
0.99625,0.48,17.91578
1,0.48,18.09166
1.0025,0.48,18.26063
1.00625,0.48,18.4226
1.00875,0.48,18.5775
1.0125,0.48,18.72527
1.015,0.48,18.86585
1.01875,0.48,18.99916
1.02125,0.48,19.12516
1.025,0.48,19.24379
1.0275,0.48,19.35499
1.03125,0.48,19.45871
1.03375,0.48,19.5549
1.0375,0.48,19.64352
1.04,0.48,19.72452
1.04375,0.48,19.79787
1.04625,0.48,19.86352
1.05,0.48,19.92145
1.0525,0.48,19.97162
1.05625,0.48,20.01401
1.05875,0.48,20.0486
1.0625,0.48,20.07536
1.065,0.48,20.09428
1.06875,0.48,20.10536
1.07125,0.48,20.10857
1.075,0.48,20.10392
1.0775,0.48,20.09141
1.08125,0.48,20.07104
1.08375,0.48,20.04282
1.0875,0.48,20.00675
1.09,0.48,19.96286
1.09375,0.48,19.91115
1.09625,0.48,19.85165
1.1,0.48,19.78439
1.1025,0.48,19.70938
1.10625,0.48,19.62668
1.10875,0.48,19.53629
1.1125,0.48,19.43828
1.115,0.48,19.33267
1.11875,0.48,19.21951
1.12125,0.48,19.09885
1.125,0.48,18.97073
1.1275,0.48,18.83522
1.13125,0.48,18.69237
1.13375,0.48,18.54223
1.1375,0.48,18.38487
1.14,0.48,18.22035
1.14375,0.48,18.04875
1.14625,0.48,17.87013
1.15,0.48,17.68457
1.1525,0.48,17.49214
1.15625,0.48,17.29292
1.15875,0.48,17.08699
1.1625,0.48,16.87444
1.165,0.48,16.65536
1.16875,0.48,16.42983
1.17125,0.48,16.19794
1.175,0.48,15.95979
1.1775,0.48,15.71548
1.18125,0.48,15.46511
1.18375,0.48,15.20877
1.1875,0.48,14.94657
1.19,0.48,14.67863
1.19375,0.48,14.40504
1.19625,0.48,14.12592
1.2,0.48,13.84138
1.2025,0.48,13.55154
1.20625,0.48,13.25652
1.20875,0.48,12.95644
1.2125,0.48,12.65141
1.215,0.48,12.34156
1.21875,0.48,12.02702
1.22125,0.48,11.70791
1.225,0.48,11.38436
1.2275,0.48,11.05651
1.23125,0.48,10.72448
1.23375,0.48,10.38842
1.2375,0.48,10.04844
1.24,0.48,9.7047
1.24375,0.48,9.35732
1.24625,0.48,9.00645
1.25,0.48,8.65222
1.2525,0.48,8.29479
1.25625,0.48,7.93428
1.25875,0.48,7.57084
1.2625,0.48,7.20462
1.265,0.48,6.83575
1.26875,0.48,6.46439
1.27125,0.48,6.09067
1.275,0.48,5.71475
1.2775,0.48,5.33676
1.28125,0.48,4.95686
1.28375,0.48,4.57518
1.2875,0.48,4.19188
1.29,0.48,3.80709
1.29375,0.48,3.42097
1.29625,0.48,3.03366
1.3,0.48,2.6453
1.3025,0.48,2.25603
1.30625,0.48,1.86601
1.30875,0.48,1.47536
1.3125,0.48,1.08424
1.315,0.48,0.69278
1.31875,0.48,0.30112
1.32125,0.48,-0.0906
1.325,0.48,-0.48224
1.3275,0.48,-0.87367
1.33125,0.48,-1.26475
1.33375,0.48,-1.65534
1.3375,0.48,-2.04532
1.34,0.48,-2.43454
1.34375,0.48,-2.82287
1.34625,0.48,-3.21018
1.35,0.48,-3.59634
1.3525,0.48,-3.9812
1.35625,0.48,-4.36463
1.35875,0.48,-4.7465
1.3625,0.48,-5.12667
1.365,0.48,-5.50499
1.36875,0.48,-5.88133
1.37125,0.48,-6.25555
1.375,0.48,-6.62749
1.3775,0.48,-6.99703
1.38125,0.48,-7.364
1.38375,0.48,-7.72828
1.3875,0.48,-8.0897
1.39,0.48,-8.44813
1.39375,0.48,-8.80342
1.39625,0.48,-9.15543
1.4,0.48,-9.50401
1.4025,0.48,-9.84901
1.40625,0.48,-10.1903
1.40875,0.48,-10.52774
1.4125,0.48,-10.86119
1.415,0.48,-11.19052
1.41875,0.48,-11.51558
1.42125,0.48,-11.83626
1.425,0.48,-12.15242
1.4275,0.48,-12.46393
1.43125,0.48,-12.77068
1.43375,0.48,-13.07254
1.4375,0.48,-13.3694
1.44,0.48,-13.66114
1.44375,0.48,-13.94764
1.44625,0.48,-14.22881
1.45,0.48,-14.50452
1.4525,0.48,-14.77469
1.45625,0.48,-15.03921
1.45875,0.48,-15.29798
1.4625,0.48,-15.5509
1.465,0.48,-15.79788
1.46875,0.48,-16.03883
1.47125,0.48,-16.27364
1.475,0.48,-16.50224
1.4775,0.48,-16.72454
1.48125,0.48,-16.94046
1.48375,0.48,-17.1499
1.4875,0.48,-17.3528
1.49,0.48,-17.54907
1.49375,0.48,-17.73863
1.49625,0.48,-17.9214
1.5,0.48,-18.09735
1.5025,0.48,-18.26638
1.50625,0.48,-18.4284
1.50875,0.48,-18.58336
1.5125,0.48,-18.73119
1.515,0.48,-18.87182
1.51875,0.48,-19.00519
1.52125,0.48,-19.13125
1.525,0.48,-19.24993
1.5275,0.48,-19.36118
1.53125,0.48,-19.46496
1.53375,0.48,-19.56121
1.5375,0.48,-19.64988
1.54,0.48,-19.73093
1.54375,0.48,-19.80433
1.54625,0.48,-19.87003
1.55,0.48,-19.92801
1.5525,0.48,-19.97823
1.55625,0.48,-20.02067
1.55875,0.48,-20.0553
1.5625,0.48,-20.08211
1.565,0.48,-20.10108
1.56875,0.48,-20.1122
1.57125,0.48,-20.11546
1.575,0.48,-20.11085
1.5775,0.48,-20.09839
1.58125,0.48,-20.07806
1.58375,0.48,-20.04988
1.5875,0.48,-20.01385
1.59,0.48,-19.96999
1.59375,0.48,-19.91832
1.59625,0.48,-19.85886
1.6,0.48,-19.79164
1.6025,0.48,-19.71667
1.60625,0.48,-19.634
1.60875,0.48,-19.54365
1.6125,0.48,-19.44567
1.615,0.48,-19.34009
1.61875,0.48,-19.22696
1.62125,0.48,-19.10633
1.625,0.48,-18.97825
1.6275,0.48,-18.84277
1.63125,0.48,-18.69994
1.63375,0.48,-18.54983
1.6375,0.48,-18.3925
1.64,0.48,-18.22801
1.64375,0.48,-18.05643
1.64625,0.48,-17.87783
1.65,0.48,-17.69229
1.6525,0.48,-17.49988
1.65625,0.48,-17.30068
1.65875,0.48,-17.09478
1.6625,0.48,-16.88224
1.665,0.48,-16.66318
1.66875,0.48,-16.43766
1.67125,0.48,-16.20579
1.675,0.48,-15.96766
1.6775,0.48,-15.72336
1.68125,0.48,-15.47299
1.68375,0.48,-15.21667
1.6875,0.48,-14.95448
1.69,0.48,-14.68654
1.69375,0.48,-14.41296
1.69625,0.48,-14.13384
1.7,0.48,-13.84931
1.7025,0.48,-13.55948
1.70625,0.48,-13.26446
1.70875,0.48,-12.96437
1.7125,0.48,-12.65934
1.715,0.48,-12.34949
1.71875,0.48,-12.03494
1.72125,0.48,-11.71583
1.725,0.48,-11.39228
1.7275,0.48,-11.06442
1.73125,0.48,-10.73238
1.73375,0.48,-10.3963
1.7375,0.48,-10.05631
1.74,0.48,-9.71256
1.74375,0.48,-9.36516
1.74625,0.48,-9.01428
1.75,0.48,-8.66003
1.7525,0.48,-8.30258
1.75625,0.48,-7.94205
1.75875,0.48,-7.57859
1.7625,0.48,-7.21234
1.765,0.48,-6.84345
1.76875,0.48,-6.47206
1.77125,0.48,-6.09832
1.775,0.48,-5.72237
1.7775,0.48,-5.34435
1.78125,0.48,-4.96441
1.78375,0.48,-4.5827
1.7875,0.48,-4.19936
1.79,0.48,-3.81454
1.79375,0.48,-3.42838
1.79625,0.48,-3.04103
1.8,0.48,-2.65263
1.8025,0.48,-2.26332
1.80625,0.48,-1.87324
1.80875,0.48,-1.48255
1.8125,0.48,-1.09138
1.815,0.48,-0.69986
1.81875,0.48,-0.30814
1.82125,0.48,0.08364
1.825,0.48,0.47534
1.8275,0.48,0.86684
1.83125,0.48,1.25799
1.83375,0.48,1.64866
1.8375,0.48,2.03871
1.84,0.48,2.42802
1.84375,0.48,2.81644
1.84625,0.48,3.20385
1.85,0.48,3.59011
1.8525,0.48,3.97507
1.85625,0.48,4.35862
1.85875,0.48,4.7406
1.8625,0.48,5.12089
1.865,0.48,5.49933
1.86875,0.48,5.8758
1.87125,0.48,6.25014
1.875,0.48,6.62221
1.8775,0.48,6.99187
1.88125,0.48,7.35898
1.88375,0.48,7.72338
1.8875,0.48,8.08493
1.89,0.48,8.44349
1.89375,0.48,8.7989
1.89625,0.48,9.15102
1.9,0.48,9.49972
1.9025,0.48,9.84483
1.90625,0.48,10.18623
1.90875,0.48,10.52377
1.9125,0.48,10.85732
1.915,0.48,11.18674
1.91875,0.48,11.51189
1.92125,0.48,11.83265
1.925,0.48,12.14888
1.9275,0.48,12.46047
1.93125,0.48,12.76728
1.93375,0.48,13.0692
1.9375,0.48,13.36611
1.94,0.48,13.65789
1.94375,0.48,13.94444
1.94625,0.48,14.22564
1.95,0.48,14.50139
1.9525,0.48,14.77159
1.95625,0.48,15.03613
1.95875,0.48,15.29492
1.9625,0.48,15.54786
1.965,0.48,15.79485
1.96875,0.48,16.0358
1.97125,0.48,16.27063
1.975,0.48,16.49923
1.9775,0.48,16.72153
1.98125,0.48,16.93745
1.98375,0.48,17.14689
1.9875,0.48,17.34977
1.99,0.48,17.54603
1.99375,0.48,17.73558
1.99625,0.48,17.91835
2,0.48,18.09428
0,0.5,18.10622
0.0025,0.5,18.27543
0.00625,0.5,18.43762
0.00875,0.5,18.59275
0.0125,0.5,18.74074
0.015,0.5,18.88152
0.01875,0.5,19.01505
0.02125,0.5,19.14125
0.025,0.5,19.26007
0.0275,0.5,19.37145
0.03125,0.5,19.47535
0.03375,0.5,19.57172
0.0375,0.5,19.6605
0.04,0.5,19.74166
0.04375,0.5,19.81516
0.04625,0.5,19.88096
0.05,0.5,19.93902
0.0525,0.5,19.98933
0.05625,0.5,20.03184
0.05875,0.5,20.06654
0.0625,0.5,20.09341
0.065,0.5,20.11243
0.06875,0.5,20.1236
0.07125,0.5,20.1269
0.075,0.5,20.12233
0.0775,0.5,20.10989
0.08125,0.5,20.08958
0.08375,0.5,20.06141
0.0875,0.5,20.02539
0.09,0.5,19.98154
0.09375,0.5,19.92986
0.09625,0.5,19.87039
0.1,0.5,19.80314
0.1025,0.5,19.72815
0.10625,0.5,19.64545
0.10875,0.5,19.55506
0.1125,0.5,19.45703
0.115,0.5,19.3514
0.11875,0.5,19.23821
0.12125,0.5,19.11751
0.125,0.5,18.98936
0.1275,0.5,18.85379
0.13125,0.5,18.71088
0.13375,0.5,18.56068
0.1375,0.5,18.40325
0.14,0.5,18.23865
0.14375,0.5,18.06696
0.14625,0.5,17.88825
0.15,0.5,17.70258
0.1525,0.5,17.51004
0.15625,0.5,17.31071
0.15875,0.5,17.10466
0.1625,0.5,16.89199
0.165,0.5,16.67277
0.16875,0.5,16.44709
0.17125,0.5,16.21506
0.175,0.5,15.97676
0.1775,0.5,15.73228
0.18125,0.5,15.48174
0.18375,0.5,15.22523
0.1875,0.5,14.96285
0.19,0.5,14.69472
0.19375,0.5,14.42094
0.19625,0.5,14.14162
0.2,0.5,13.85688
0.2025,0.5,13.56684
0.20625,0.5,13.2716
0.20875,0.5,12.9713
0.2125,0.5,12.66604
0.215,0.5,12.35596
0.21875,0.5,12.04119
0.22125,0.5,11.72184
0.225,0.5,11.39805
0.2275,0.5,11.06995
0.23125,0.5,10.73767
0.23375,0.5,10.40134
0.2375,0.5,10.0611
0.24,0.5,9.71709
0.24375,0.5,9.36944
0.24625,0.5,9.0183
0.25,0.5,8.66379
0.2525,0.5,8.30607
0.25625,0.5,7.94528
0.25875,0.5,7.58155
0.2625,0.5,7.21503
0.265,0.5,6.84587
0.26875,0.5,6.47421
0.27125,0.5,6.10019
0.275,0.5,5.72396
0.2775,0.5,5.34567
0.28125,0.5,4.96545
0.28375,0.5,4.58346
0.2875,0.5,4.19984
0.29,0.5,3.81474
0.29375,0.5,3.42829
0.29625,0.5,3.04066
0.3,0.5,2.65197
0.3025,0.5,2.26237
0.30625,0.5,1.87202
0.30875,0.5,1.48104
0.3125,0.5,1.08958
0.315,0.5,0.69778
0.31875,0.5,0.30578
0.32125,0.5,-0.08628
0.325,0.5,-0.47826
0.3275,0.5,-0.87003
0.33125,0.5,-1.26146
0.33375,0.5,-1.6524
0.3375,0.5,-2.04272
0.34,0.5,-2.43229
0.34375,0.5,-2.82098
0.34625,0.5,-3.20865
0.35,0.5,-3.59515
0.3525,0.5,-3.98037
0.35625,0.5,-4.36417
0.35875,0.5,-4.7464
0.3625,0.5,-5.12692
0.365,0.5,-5.50561
0.36875,0.5,-5.88231
0.37125,0.5,-6.25688
0.375,0.5,-6.62919
0.3775,0.5,-6.99909
0.38125,0.5,-7.36642
0.38375,0.5,-7.73106
0.3875,0.5,-8.09284
0.39,0.5,-8.45163
0.39375,0.5,-8.80728
0.39625,0.5,-9.15964
0.4,0.5,-9.50857
0.4025,0.5,-9.85393
0.40625,0.5,-10.19557
0.40875,0.5,-10.53336
0.4125,0.5,-10.86716
0.415,0.5,-11.19683
0.41875,0.5,-11.52224
0.42125,0.5,-11.84326
0.425,0.5,-12.15975
0.4275,0.5,-12.4716
0.43125,0.5,-12.77868
0.43375,0.5,-13.08087
0.4375,0.5,-13.37805
0.44,0.5,-13.67011
0.44375,0.5,-13.95693
0.44625,0.5,-14.23841
0.45,0.5,-14.51444
0.4525,0.5,-14.78491
0.45625,0.5,-15.04973
0.45875,0.5,-15.3088
0.4625,0.5,-15.56202
0.465,0.5,-15.80929
0.46875,0.5,-16.05052
0.47125,0.5,-16.28562
0.475,0.5,-16.5145
0.4775,0.5,-16.73707
0.48125,0.5,-16.95326
0.48375,0.5,-17.16297
0.4875,0.5,-17.36612
0.49,0.5,-17.56264
0.49375,0.5,-17.75245
0.49625,0.5,-17.93547
0.5,0.5,-18.11165
0.5025,0.5,-18.28091
0.50625,0.5,-18.44317
0.50875,0.5,-18.59835
0.5125,0.5,-18.74639
0.515,0.5,-18.88723
0.51875,0.5,-19.0208
0.52125,0.5,-19.14705
0.525,0.5,-19.26593
0.5275,0.5,-19.37736
0.53125,0.5,-19.48132
0.53375,0.5,-19.57773
0.5375,0.5,-19.66657
0.54,0.5,-19.74778
0.54375,0.5,-19.82133
0.54625,0.5,-19.88717
0.55,0.5,-19.94528
0.5525,0.5,-19.99563
0.55625,0.5,-20.03819
0.55875,0.5,-20.07294
0.5625,0.5,-20.09985
0.565,0.5,-20.11892
0.56875,0.5,-20.13013
0.57125,0.5,-20.13347
0.575,0.5,-20.12895
0.5775,0.5,-20.11655
0.58125,0.5,-20.09628
0.58375,0.5,-20.06815
0.5875,0.5,-20.03217
0.59,0.5,-19.98835
0.59375,0.5,-19.93671
0.59625,0.5,-19.87728
0.6,0.5,-19.81007
0.6025,0.5,-19.73511
0.60625,0.5,-19.65244
0.60875,0.5,-19.56208
0.6125,0.5,-19.46409
0.615,0.5,-19.35849
0.61875,0.5,-19.24533
0.62125,0.5,-19.12467
0.625,0.5,-18.99654
0.6275,0.5,-18.861
0.63125,0.5,-18.71812
0.63375,0.5,-18.56794
0.6375,0.5,-18.41054
0.64,0.5,-18.24597
0.64375,0.5,-18.0743
0.64625,0.5,-17.89561
0.65,0.5,-17.70997
0.6525,0.5,-17.51745
0.65625,0.5,-17.31814
0.65875,0.5,-17.11211
0.6625,0.5,-16.89945
0.665,0.5,-16.68025
0.66875,0.5,-16.45459
0.67125,0.5,-16.22258
0.675,0.5,-15.98429
0.6775,0.5,-15.73983
0.68125,0.5,-15.4893
0.68375,0.5,-15.2328
0.6875,0.5,-14.97043
0.69,0.5,-14.70231
0.69375,0.5,-14.42854
0.69625,0.5,-14.14922
0.7,0.5,-13.86449
0.7025,0.5,-13.57445
0.70625,0.5,-13.27922
0.70875,0.5,-12.97891
0.7125,0.5,-12.67366
0.715,0.5,-12.36358
0.71875,0.5,-12.0488
0.72125,0.5,-11.72945
0.725,0.5,-11.40565
0.7275,0.5,-11.07755
0.73125,0.5,-10.74526
0.73375,0.5,-10.40892
0.7375,0.5,-10.06867
0.74,0.5,-9.72465
0.74375,0.5,-9.37699
0.74625,0.5,-9.02583
0.75,0.5,-8.67131
0.7525,0.5,-8.31358
0.75625,0.5,-7.95276
0.75875,0.5,-7.58902
0.7625,0.5,-7.22248
0.765,0.5,-6.8533
0.76875,0.5,-6.48161
0.77125,0.5,-6.10757
0.775,0.5,-5.73131
0.7775,0.5,-5.35299
0.78125,0.5,-4.97274
0.78375,0.5,-4.59072
0.7875,0.5,-4.20707
0.79,0.5,-3.82193
0.79375,0.5,-3.43546
0.79625,0.5,-3.04778
0.8,0.5,-2.65906
0.8025,0.5,-2.26942
0.80625,0.5,-1.87902
0.80875,0.5,-1.488
0.8125,0.5,-1.09649
0.815,0.5,-0.70465
0.81875,0.5,-0.31259
0.82125,0.5,0.07952
0.825,0.5,0.47157
0.8275,0.5,0.8634
0.83125,0.5,1.2549
0.83375,0.5,1.64591
0.8375,0.5,2.03631
0.84,0.5,2.42596
0.84375,0.5,2.81473
0.84625,0.5,3.20249
0.85,0.5,3.58909
0.8525,0.5,3.97441
0.85625,0.5,4.35831
0.85875,0.5,4.74065
0.8625,0.5,5.12129
0.865,0.5,5.50009
0.86875,0.5,5.87691
0.87125,0.5,6.2516
0.875,0.5,6.62403
0.8775,0.5,6.99405
0.88125,0.5,7.36151
0.88375,0.5,7.72627
0.8875,0.5,8.08817
0.89,0.5,8.44708
0.89375,0.5,8.80284
0.89625,0.5,9.15532
0.9,0.5,9.50436
0.9025,0.5,9.84982
0.90625,0.5,10.19157
0.90875,0.5,10.52946
0.9125,0.5,10.86334
0.915,0.5,11.1931
0.91875,0.5,11.51859
0.92125,0.5,11.83968
0.925,0.5,12.15625
0.9275,0.5,12.46816
0.93125,0.5,12.7753
0.93375,0.5,13.07754
0.9375,0.5,13.37477
0.94,0.5,13.66688
0.94375,0.5,13.95374
0.94625,0.5,14.23525
0.95,0.5,14.51131
0.9525,0.5,14.78181
0.95625,0.5,15.04665
0.95875,0.5,15.30574
0.9625,0.5,15.55897
0.965,0.5,15.80625
0.96875,0.5,16.04749
0.97125,0.5,16.28259
0.975,0.5,16.51147
0.9775,0.5,16.73404
0.98125,0.5,16.95022
0.98375,0.5,17.15992
0.9875,0.5,17.36307
0.99,0.5,17.55958
0.99375,0.5,17.74938
0.99625,0.5,17.93238
1,0.5,18.10855
1.0025,0.5,18.27779
1.00625,0.5,18.44003
1.00875,0.5,18.59519
1.0125,0.5,18.74321
1.015,0.5,18.88403
1.01875,0.5,19.01759
1.02125,0.5,19.14382
1.025,0.5,19.26267
1.0275,0.5,19.37409
1.03125,0.5,19.47801
1.03375,0.5,19.57441
1.0375,0.5,19.66322
1.04,0.5,19.74441
1.04375,0.5,19.81793
1.04625,0.5,19.88375
1.05,0.5,19.94184
1.0525,0.5,19.99216
1.05625,0.5,20.03469
1.05875,0.5,20.06941
1.0625,0.5,20.0963
1.065,0.5,20.11534
1.06875,0.5,20.12652
1.07125,0.5,20.12983
1.075,0.5,20.12528
1.0775,0.5,20.11285
1.08125,0.5,20.09255
1.08375,0.5,20.06439
1.0875,0.5,20.02838
1.09,0.5,19.98453
1.09375,0.5,19.93286
1.09625,0.5,19.87339
1.1,0.5,19.80615
1.1025,0.5,19.73116
1.10625,0.5,19.64845
1.10875,0.5,19.55806
1.1125,0.5,19.46003
1.115,0.5,19.3544
1.11875,0.5,19.2412
1.12125,0.5,19.1205
1.125,0.5,18.99234
1.1275,0.5,18.85677
1.13125,0.5,18.71384
1.13375,0.5,18.56363
1.1375,0.5,18.40619
1.14,0.5,18.24158
1.14375,0.5,18.06988
1.14625,0.5,17.89115
1.15,0.5,17.70547
1.1525,0.5,17.51291
1.15625,0.5,17.31356
1.15875,0.5,17.10749
1.1625,0.5,16.89479
1.165,0.5,16.67555
1.16875,0.5,16.44986
1.17125,0.5,16.2178
1.175,0.5,15.97947
1.1775,0.5,15.73497
1.18125,0.5,15.4844
1.18375,0.5,15.22787
1.1875,0.5,14.96546
1.19,0.5,14.6973
1.19375,0.5,14.42349
1.19625,0.5,14.14414
1.2,0.5,13.85937
1.2025,0.5,13.56929
1.20625,0.5,13.27402
1.20875,0.5,12.97368
1.2125,0.5,12.66839
1.215,0.5,12.35827
1.21875,0.5,12.04346
1.22125,0.5,11.72407
1.225,0.5,11.40024
1.2275,0.5,11.0721
1.23125,0.5,10.73978
1.23375,0.5,10.40341
1.2375,0.5,10.06313
1.24,0.5,9.71908
1.24375,0.5,9.37139
1.24625,0.5,9.0202
1.25,0.5,8.66565
1.2525,0.5,8.30788
1.25625,0.5,7.94704
1.25875,0.5,7.58327
1.2625,0.5,7.21671
1.265,0.5,6.8475
1.26875,0.5,6.47579
1.27125,0.5,6.10172
1.275,0.5,5.72544
1.2775,0.5,5.3471
1.28125,0.5,4.96683
1.28375,0.5,4.58479
1.2875,0.5,4.20112
1.29,0.5,3.81596
1.29375,0.5,3.42947
1.29625,0.5,3.04178
1.3,0.5,2.65304
1.3025,0.5,2.2634
1.30625,0.5,1.87299
1.30875,0.5,1.48196
1.3125,0.5,1.09044
1.315,0.5,0.69859
1.31875,0.5,0.30654
1.32125,0.5,-0.08558
1.325,0.5,-0.47762
1.3275,0.5,-0.86944
1.33125,0.5,-1.26092
1.33375,0.5,-1.65192
1.3375,0.5,-2.0423
1.34,0.5,-2.43193
1.34375,0.5,-2.82067
1.34625,0.5,-3.20839
1.35,0.5,-3.59496
1.3525,0.5,-3.98023
1.35625,0.5,-4.36408
1.35875,0.5,-4.74637
1.3625,0.5,-5.12695
1.365,0.5,-5.50569
1.36875,0.5,-5.88245
1.37125,0.5,-6.25709
1.375,0.5,-6.62945
1.3775,0.5,-6.99941
1.38125,0.5,-7.3668
1.38375,0.5,-7.73149
1.3875,0.5,-8.09334
1.39,0.5,-8.45218
1.39375,0.5,-8.80789
1.39625,0.5,-9.16031
1.4,0.5,-9.50929
1.4025,0.5,-9.85471
1.40625,0.5,-10.19641
1.40875,0.5,-10.53425
1.4125,0.5,-10.86811
1.415,0.5,-11.19783
1.41875,0.5,-11.5233
1.42125,0.5,-11.84437
1.425,0.5,-12.16092
1.4275,0.5,-12.47282
1.43125,0.5,-12.77995
1.43375,0.5,-13.08219
1.4375,0.5,-13.37942
1.44,0.5,-13.67153
1.44375,0.5,-13.9584
1.44625,0.5,-14.23993
1.45,0.5,-14.51601
1.4525,0.5,-14.78654
1.45625,0.5,-15.05141
1.45875,0.5,-15.31052
1.4625,0.5,-15.56379
1.465,0.5,-15.8111
1.46875,0.5,-16.05238
1.47125,0.5,-16.28753
1.475,0.5,-16.51645
1.4775,0.5,-16.73907
1.48125,0.5,-16.95529
1.48375,0.5,-17.16504
1.4875,0.5,-17.36824
1.49,0.5,-17.5648
1.49375,0.5,-17.75465
1.49625,0.5,-17.93771
1.5,0.5,-18.11393
1.5025,0.5,-18.28323
1.50625,0.5,-18.44551
1.50875,0.5,-18.60073
1.5125,0.5,-18.7488
1.515,0.5,-18.88968
1.51875,0.5,-19.02328
1.52125,0.5,-19.14957
1.525,0.5,-19.26847
1.5275,0.5,-19.37994
1.53125,0.5,-19.48392
1.53375,0.5,-19.58036
1.5375,0.5,-19.66922
1.54,0.5,-19.75046
1.54375,0.5,-19.82403
1.54625,0.5,-19.8899
1.55,0.5,-19.94803
1.5525,0.5,-19.9984
1.55625,0.5,-20.04098
1.55875,0.5,-20.07574
1.5625,0.5,-20.10267
1.565,0.5,-20.12176
1.56875,0.5,-20.13298
1.57125,0.5,-20.13634
1.575,0.5,-20.13182
1.5775,0.5,-20.11943
1.58125,0.5,-20.09918
1.58375,0.5,-20.07106
1.5875,0.5,-20.03508
1.59,0.5,-19.99127
1.59375,0.5,-19.93964
1.59625,0.5,-19.88021
1.6,0.5,-19.813
1.6025,0.5,-19.73804
1.60625,0.5,-19.65537
1.60875,0.5,-19.56501
1.6125,0.5,-19.46702
1.615,0.5,-19.36141
1.61875,0.5,-19.24825
1.62125,0.5,-19.12758
1.625,0.5,-18.99945
1.6275,0.5,-18.8639
1.63125,0.5,-18.72101
1.63375,0.5,-18.57082
1.6375,0.5,-18.41341
1.64,0.5,-18.24882
1.64375,0.5,-18.07714
1.64625,0.5,-17.89844
1.65,0.5,-17.71278
1.6525,0.5,-17.52025
1.65625,0.5,-17.32091
1.65875,0.5,-17.11487
1.6625,0.5,-16.90219
1.665,0.5,-16.68296
1.66875,0.5,-16.45728
1.67125,0.5,-16.22524
1.675,0.5,-15.98693
1.6775,0.5,-15.74245
